Fx_mean,Fx_std,Fx_max,Fx_min,Fx_median,Fx_iqr,Fx_skewness,Fx_kurtosis,Fx_rms,Fx_energy,Fx_power,Fx_mean_abs,Fx_zero_crossing_rate,Fx_first,Fx_last,Fx_peak_to_peak,Fx_entropy,Fx_variance,Fx_cv,Fx_p90,Fx_slope,Fx_crest_factor,Fx_shape_factor,Fx_peak_frequency,Fy_mean,Fy_std,Fy_max,Fy_min,Fy_median,Fy_iqr,Fy_skewness,Fy_kurtosis,Fy_rms,Fy_energy,Fy_power,Fy_mean_abs,Fy_zero_crossing_rate,Fy_first,Fy_last,Fy_peak_to_peak,Fy_entropy,Fy_variance,Fy_cv,Fy_p90,Fy_slope,Fy_crest_factor,Fy_shape_factor,Fy_peak_frequency,Fz_mean,Fz_std,Fz_max,Fz_min,Fz_median,Fz_iqr,Fz_skewness,Fz_kurtosis,Fz_rms,Fz_energy,Fz_power,Fz_mean_abs,Fz_zero_crossing_rate,Fz_first,Fz_last,Fz_peak_to_peak,Fz_entropy,Fz_variance,Fz_cv,Fz_p90,Fz_slope,Fz_crest_factor,Fz_shape_factor,Fz_peak_frequency,Tx_mean,Tx_std,Tx_max,Tx_min,Tx_median,Tx_iqr,Tx_skewness,Tx_kurtosis,Tx_rms,Tx_energy,Tx_power,Tx_mean_abs,Tx_zero_crossing_rate,Tx_first,Tx_last,Tx_peak_to_peak,Tx_entropy,Tx_variance,Tx_cv,Tx_p90,Tx_slope,Tx_crest_factor,Tx_shape_factor,Tx_peak_frequency,Ty_mean,Ty_std,Ty_max,Ty_min,Ty_median,Ty_iqr,Ty_skewness,Ty_kurtosis,Ty_rms,Ty_energy,Ty_power,Ty_mean_abs,Ty_zero_crossing_rate,Ty_first,Ty_last,Ty_peak_to_peak,Ty_entropy,Ty_variance,Ty_cv,Ty_p90,Ty_slope,Ty_crest_factor,Ty_shape_factor,Ty_peak_frequency,Tz_mean,Tz_std,Tz_max,Tz_min,Tz_median,Tz_iqr,Tz_skewness,Tz_kurtosis,Tz_rms,Tz_energy,Tz_power,Tz_mean_abs,Tz_zero_crossing_rate,Tz_first,Tz_last,Tz_peak_to_peak,Tz_entropy,Tz_variance,Tz_cv,Tz_p90,Tz_slope,Tz_crest_factor,Tz_shape_factor,Tz_peak_frequency,label
-23.666666666666668,8.211103593441154,-13.0,-41.0,-22.0,13.0,-0.5663290834440883,-0.794732647659639,25.050615428235158,9413.0,627.5333333333333,23.666666666666668,0.0,-13.0,-41.0,28.0,1.459481873869085,67.42222222222223,0.34694803915948536,-14.8,-1.8535714285714286,1.6366863368070352,1.0584767082352884,0.06666666666666667,22.0,5.11207720338155,32.0,15.0,20.0,7.0,0.6706806826593871,-0.8626093294460642,22.586131437971694,7652.0,510.1333333333333,22.0,0.0,15.0,32.0,17.0,1.4897503188505912,26.133333333333333,0.23236714560825228,29.6,1.0928571428571432,1.416798626532464,1.0266423380896226,0.06666666666666667,-38.4,30.955451862313364,0.0,-101.0,-28.0,50.5,-0.5220030798049986,-0.9641392561377833,49.32342242788917,36492.0,2432.8,38.4,0.14285714285714285,-2.0,-101.0,101.0,1.4943650834533884,958.24,0.8061315589144106,-4.8000000000000025,-6.99642857142857,2.0477086752782,1.2844641257262805,0.06666666666666667,-136.66666666666666,35.83232556722429,-88.0,-206.0,-126.0,57.0,-0.48267447312609973,-1.029085485725123,141.28599836265917,299426.0,19961.733333333334,136.66666666666666,0.0,-88.0,-206.0,118.0,1.5472867333409472,1283.9555555555555,0.26218774805286066,-98.2,-8.114285714285714,1.4580354910415827,1.0337999880194575,0.06666666666666667,-90.93333333333334,30.564612799045165,-51.0,-152.0,-85.0,48.5,-0.48623312800331725,-0.9473544415299857,95.93261523937866,138046.0,9203.066666666668,90.93333333333334,0.0,-51.0,-152.0,101.0,1.4943650834533881,934.1955555555555,0.3361211084938984,-56.800000000000004,-6.935714285714284,1.5844454945871909,1.0549774403157477,0.06666666666666667,6.866666666666666,4.978174587358525,18.0,-2.0,6.0,4.5,0.6855943017242151,0.041668382018448025,8.4813520934656,1079.0,71.93333333333334,7.133333333333334,0.14285714285714285,3.0,18.0,20.0,1.6170531525095537,24.78222222222222,0.7249768816541541,14.2,0.7964285714285713,2.122303118846814,1.1889745925419066,0.06666666666666667,collision
-3.066666666666667,1.9482185594936607,0.0,-6.0,-3.0,3.0,0.09368233369546668,-1.175548047759818,3.63318042491699,198.0,13.2,3.066666666666667,0.2857142857142857,-3.0,-6.0,6.0,1.5641315026219946,3.7955555555555547,0.6352886607044546,-0.40000000000000036,0.021428571428571255,1.651445647689541,1.18473274725554,0.13333333333333333,-2.533333333333333,7.031990393116937,9.0,-11.0,-4.0,12.0,0.2666958933660146,-1.3402952806137494,7.474400756359446,838.0,55.86666666666667,6.533333333333333,0.7142857142857143,0.0,8.0,20.0,1.4943650834533881,49.448888888888895,2.775785681493528,7.6,0.05357142857142867,1.4716898863953565,1.1440409320958336,0.3333333333333333,78.33333333333333,6.394442031083626,89.0,67.0,76.0,8.5,0.025271040399310805,-0.7978851606805288,78.59389289251423,92655.0,6177.0,78.33333333333333,0.0,75.0,76.0,22.0,1.5472867333409475,40.88888888888889,0.08163117486489736,87.2,0.03214285714285786,1.13240350776004,1.0033262922448627,0.3333333333333333,-4.6,13.350655414622908,14.0,-27.0,-5.0,24.5,-0.2208553544915327,-1.2518027858268679,14.120906486483083,2991.0,199.4,11.8,0.7142857142857143,-7.0,-25.0,41.0,1.5867847075280477,178.23999999999998,2.902316394483241,11.0,-0.2571428571428571,1.9120585513292037,1.1966869903799222,0.3333333333333333,-17.2,4.308131845707603,-7.0,-23.0,-19.0,6.5,0.767193886390966,-0.28043252080856185,17.7313282074412,4716.0,314.4,17.2,0.0,-19.0,-21.0,16.0,1.3953970923267898,18.56,0.25047278172718623,-12.4,0.07857142857142853,1.2971391500354568,1.0308911748512326,0.13333333333333333,-5.866666666666666,3.2836294282732674,1.0,-12.0,-5.0,3.5,-0.08422372268481491,-0.18518570120751576,6.723094525588644,678.0,45.2,6.0,0.14285714285714285,-4.0,-6.0,13.0,1.4897503188505912,10.782222222222224,0.5597095616374888,-2.8000000000000007,0.17857142857142835,1.7848923519261888,1.1205157542647741,0.2,normal
-1.3333333333333333,0.9428090415820634,0.0,-4.0,-1.0,1.0,-1.202081528017131,1.8750000000000018,1.632993161855452,40.0,2.6666666666666665,1.3333333333333333,0.14285714285714285,-2.0,-4.0,4.0,0.8033149761408755,0.888888888888889,0.7071067811865476,-0.40000000000000036,-0.05000000000000001,2.449489742783178,1.2247448713915892,0.13333333333333333,-1.4,3.241398874971525,2.0,-11.0,0.0,2.0,-1.7772924369372363,2.577585096240563,3.5308167138307627,187.0,12.466666666666667,2.066666666666667,0.5,0.0,-6.0,13.0,1.5990147122062977,10.506666666666666,2.3152849106939466,1.0,-0.4571428571428571,3.1154265122036144,1.7084597002406914,0.06666666666666667,-8.066666666666666,18.99286415706933,15.0,-73.0,-6.0,10.0,-2.46224551254358,6.328149739340015,20.63492185592182,6387.0,425.8,11.666666666666666,0.35714285714285715,-7.0,-11.0,88.0,1.4368286689630319,360.7288888888889,2.3544872921986775,6.9999999999999964,-1.8035714285714282,3.53769209836142,1.768707587650442,0.06666666666666667,0.5333333333333333,5.123366948490894,14.0,-5.0,0.0,6.0,1.1896208179912748,0.8182009743115106,5.1510516725551625,398.0,26.533333333333335,3.7333333333333334,0.35714285714285715,0.0,14.0,19.0,1.3624474851916286,26.24888888888889,9.606313028420425,6.799999999999999,0.4178571428571428,2.717891586021568,1.3797459837201327,0.06666666666666667,3.2666666666666666,14.387340113987559,54.0,-8.0,0.0,9.5,2.828450197041978,7.369866488812622,14.753530650887152,3265.0,217.66666666666666,7.8,0.2857142857142857,-6.0,-8.0,62.0,1.2105578441774711,206.99555555555557,4.404287789996191,6.6,0.7249999999999999,3.6601408352890026,1.891478288575276,0.13333333333333333,1.0666666666666667,2.768071932270226,3.0,-9.0,2.0,1.0,-3.1432054256726527,8.698927654351559,2.9664793948382653,132.0,8.8,2.2666666666666666,0.14285714285714285,2.0,1.0,12.0,0.8532361505557784,7.662222222222222,2.595067436503337,2.5999999999999996,-0.2357142857142856,3.033899381084589,1.30874090948747,0.06666666666666667,collision
13.133333333333333,16.284416545342427,42.0,-2.0,-1.0,27.5,0.37636196187837967,-1.523394048813875,20.92048437935094,6565.0,437.6666666666667,14.733333333333333,0.07142857142857142,30.0,-1.0,44.0,1.1369165918330009,265.1822222222222,1.2399301938077991,34.199999999999996,-3.3749999999999996,2.007601699770159,1.4199423786889778,0.06666666666666667,-9.4,11.15227928870746,1.0,-31.0,-1.0,16.0,-0.6969400408325106,-0.9012099354495149,14.585380808649917,3191.0,212.73333333333332,9.666666666666666,0.42857142857142855,-30.0,-1.0,32.0,1.1369165918330006,124.37333333333338,1.1864126902880276,0.5999999999999996,2.307142857142857,2.1254158809220343,1.5088324974465432,0.06666666666666667,9.666666666666666,10.208928554075705,34.0,-1.0,9.0,13.0,0.9600832655641437,-0.05107041702847415,14.059397805975427,2965.0,197.66666666666666,9.933333333333334,0.21428571428571427,34.0,-1.0,35.0,1.39539709232679,104.22222222222224,1.0560960573181764,23.599999999999998,-2.0357142857142856,2.4183112583633957,1.4153756180512176,0.06666666666666667,12.866666666666667,16.53225802954804,47.0,-2.0,1.0,24.0,0.7962767988531476,-0.7001565369326901,20.949144771724374,6583.0,438.8666666666667,13.933333333333334,0.2857142857142857,43.0,1.0,49.0,1.2868726303980165,273.3155555555556,1.2848905204311947,37.39999999999999,-3.3499999999999996,2.2435283402803714,1.5035271367266296,0.06666666666666667,22.4,22.520509171271716,63.0,0.0,5.0,40.0,0.35242495921840783,-1.5346641882059378,31.763710950286228,15134.0,1008.9333333333333,22.4,0.14285714285714285,45.0,2.0,63.0,1.1369165918330009,507.1733333333334,1.0053798737174873,49.8,-4.667857142857142,1.9833954571177803,1.4180228102806354,0.06666666666666667,-2.2666666666666666,1.339983416149452,0.0,-4.0,-2.0,2.5,-0.004679630349997744,-1.4232428193314384,2.6331223544175333,104.0,6.933333333333334,2.2666666666666666,0.07142857142857142,0.0,-3.0,4.0,1.3095258353040693,1.7955555555555556,0.5911691541835817,-1.0,-0.2464285714285714,1.5191090506254998,1.1616716269489118,0.06666666666666667,collision
17.933333333333334,85.36390077518456,142.0,-119.0,23.0,123.0,-0.3273091501435636,-1.0053351539506648,87.22728930787659,114129.0,7608.6,71.8,0.42857142857142855,112.0,23.0,261.0,1.235144651532666,7286.995555555554,4.760068816460105,116.2,-10.128571428571426,1.6279309047286588,1.214864753591596,0.06666666666666667,80.93333333333334,153.88067527218038,438.0,-59.0,7.0,180.5,1.1714776352524698,-0.06578597933621033,173.8662321057964,453442.0,30229.466666666667,106.8,0.2857142857142857,115.0,7.0,497.0,1.0805738483648537,23679.262222222227,1.901326300727105,322.79999999999995,-21.599999999999994,2.519178075553395,1.6279609747733745,0.06666666666666667,-961.0666666666667,1251.5014165215937,126.0,-3235.0,-207.0,1990.5,-0.7926190274462963,-1.0970707614129556,1577.9432604923832,37348574.0,2489904.933333333,1011.4666666666667,0.42857142857142855,-1744.0,-75.0,3361.0,1.1699929969668563,1566255.7955555555,1.302200419521636,126.0,224.6428571428571,2.050137087306008,1.5600546340222612,0.06666666666666667,261.8666666666667,278.7289882464486,747.0,-6.0,129.0,551.0,0.43813821313515755,-1.541004572100555,382.44476725404417,2193960.0,146264.0,265.06666666666666,0.21428571428571427,476.0,-6.0,753.0,0.9502705392332345,77689.84888888888,1.0643927758902059,614.0,-53.18928571428572,1.953223220606376,1.4428248261596235,0.06666666666666667,-87.13333333333334,111.30550550424519,85.0,-250.0,-13.0,157.5,-0.10289140349441342,-1.5419470347307598,141.35463675922816,299717.0,19981.133333333335,108.33333333333333,0.42857142857142855,-13.0,-13.0,335.0,1.3624474851916288,12388.915555555555,1.2774159009668538,37.0,9.924999999999994,1.7686013400878347,1.3048120316236447,0.4666666666666667,68.13333333333334,88.52484899105386,244.0,-6.0,5.0,147.5,0.6537652069539147,-1.2063840925329778,111.70854935948277,187182.0,12478.8,71.06666666666666,0.35714285714285715,149.0,-1.0,250.0,1.0775733728921972,7836.648888888889,1.2992883902796553,185.0,-15.528571428571428,2.18425538062264,1.5718839028069809,0.06666666666666667,obstruction
-4.066666666666666,1.9136933459209766,0.0,-7.0,-4.0,2.5,0.5516366729658386,-0.5096733905174853,4.494441010848846,303.0,20.2,4.066666666666666,0.14285714285714285,-1.0,-3.0,7.0,1.4897503188505912,3.6622222222222223,0.4705803309641746,-1.4000000000000004,-0.1178571428571429,1.5574795582149468,1.1051904125038148,0.06666666666666667,4.666666666666667,2.2110831935702664,9.0,2.0,4.0,3.5,0.4618605596486649,-1.0090909090909088,5.163977794943222,400.0,26.666666666666668,4.666666666666667,0.0,3.0,6.0,7.0,1.494365083453388,4.888888888888888,0.4738035414793428,7.6,0.35714285714285715,1.7428425057933377,1.1065666703449761,0.06666666666666667,18.733333333333334,14.75789807376225,46.0,-12.0,22.0,17.5,-0.12046876483151857,-0.43454924853885224,23.84813060458478,8531.0,568.7333333333333,20.333333333333332,0.07142857142857142,46.0,-12.0,58.0,1.4897503188505912,217.79555555555555,0.7877881534036788,37.0,-3.2535714285714272,1.928872361641484,1.1728588821926942,0.06666666666666667,5.933333333333334,6.747509828735997,24.0,-3.0,5.0,5.0,1.3770517059542438,1.4249213375595629,8.985172971809353,1211.0,80.73333333333333,6.333333333333333,0.14285714285714285,-3.0,18.0,27.0,1.5519014979437442,45.528888888888886,1.1372207576521343,14.399999999999997,1.0000000000000002,2.6710671097038543,1.418711521864635,0.2,-0.4666666666666667,6.259570450296268,15.0,-6.0,-2.0,3.0,1.6589889771452095,1.5322249123850051,6.276941930590086,591.0,39.4,4.6,0.35714285714285715,-2.0,15.0,21.0,1.3378606778364337,39.18222222222222,13.41336525063486,9.199999999999996,0.8071428571428568,2.389698704539373,1.3645525936065406,0.06666666666666667,0.6,0.7118052168020874,2.0,-1.0,1.0,1.0,-0.35491672859937895,-0.07894736842105177,0.9309493362512627,13.0,0.8666666666666667,0.7333333333333333,0.6428571428571429,1.0,1.0,3.0,0.8532361505557784,0.5066666666666667,1.186342028003479,1.0,-0.0357142857142857,2.1483446221182985,1.2694763676153584,0.3333333333333333,collision
4.466666666666667,26.19635258750517,95.0,-29.0,-3.0,11.5,2.5877873297710026,6.70618001834946,26.574423794317724,10593.0,706.2,13.666666666666666,0.35714285714285715,95.0,-3.0,124.0,1.4878167164014495,686.2488888888888,5.864855056904142,13.799999999999997,-2.2999999999999994,3.5748658460212175,1.9444700337305652,0.26666666666666666,3.0,5.059644256269407,13.0,-6.0,3.0,5.0,0.2779345599757364,-0.46337890625000044,5.882176467941097,519.0,34.6,4.466666666666667,0.5714285714285714,-4.0,3.0,19.0,1.5246335284348944,25.6,1.6865480854231356,10.2,-0.19999999999999996,2.210066302983649,1.3169051793897977,0.4666666666666667,60.666666666666664,9.162726425881957,74.0,38.0,61.0,8.0,-1.175595558559149,0.8164945082014756,61.35470642094215,56466.0,3764.4,60.666666666666664,0.0,38.0,64.0,36.0,1.4897503188505914,83.95555555555555,0.1510339520749773,68.0,1.1107142857142855,1.2061014438289552,1.0113413146309147,0.13333333333333333,2.533333333333333,33.444215576920854,125.0,-18.0,-5.0,8.5,3.2203795473983203,9.01593487410773,33.540025839783326,16874.0,1124.9333333333334,15.066666666666666,0.42857142857142855,125.0,-7.0,143.0,1.4153691350791877,1118.5155555555555,13.20166404352139,3.9999999999999982,-2.6535714285714285,3.726890390517586,2.2261079097201324,0.4666666666666667,5.866666666666666,33.739920305510836,111.0,-45.0,-5.0,16.0,1.8779911458459795,3.8115836385045254,34.246167668806386,17592.0,1172.8,20.133333333333333,0.35714285714285715,111.0,-6.0,156.0,1.5292482930376914,1138.3822222222225,5.751122779348439,34.39999999999999,-3.3428571428571425,3.2412385839337565,1.7009685928215093,0.26666666666666666,0.7333333333333333,2.7920522121829228,6.0,-4.0,0.0,1.0,0.3302799535512675,-0.0741897653059489,2.886751345948129,125.0,8.333333333333334,1.9333333333333333,0.5714285714285714,-4.0,1.0,10.0,1.6170531525095537,7.795555555555554,3.807343925703986,5.199999999999999,0.014285714285714254,2.0784609690826525,1.4931472479042047,0.2,collision
4.933333333333334,2.14372469210847,9.0,1.0,5.0,3.5,0.16776358640714314,-0.7973448215227701,5.378971401051816,434.0,28.933333333333334,4.933333333333334,0.0,3.0,6.0,8.0,1.436828668963032,4.5955555555555545,0.43453878894090603,7.6,0.33571428571428563,1.673182348253445,1.0903320407537465,0.06666666666666667,-4.8,5.635601121442148,2.0,-12.0,-1.0,11.5,-0.13668055305669488,-1.8637355734761338,7.402702209328699,822.0,54.8,5.466666666666667,0.42857142857142855,0.0,-11.0,14.0,1.1822230016451067,31.76,1.1740835669671144,1.0,-1.1678571428571427,1.6210296808748976,1.354152843169884,0.06666666666666667,-80.8,75.61058127008414,-3.0,-191.0,-24.0,144.0,-0.2337596820572019,-1.789335963974199,110.65983914681966,183684.0,12245.6,80.8,0.0,-9.0,-136.0,188.0,1.009613758174038,5716.959999999998,0.9357745206693582,-5.4,-14.046428571428569,1.7260100997127583,1.3695524646883621,0.06666666666666667,5.133333333333334,8.732060976017568,18.0,-7.0,1.0,17.5,0.3472934106852339,-1.496977905654316,10.12916580968048,1539.0,102.6,7.666666666666667,0.21428571428571427,-2.0,17.0,25.0,1.3229495110045284,76.24888888888889,1.7010508394839416,17.0,1.7714285714285711,1.777046633277277,1.321195540393106,0.06666666666666667,5.4,6.488964991943373,18.0,-4.0,4.0,9.0,0.3316196456182713,-0.8318624232474909,8.441958698469607,1069.0,71.26666666666667,6.6,0.2857142857142857,2.0,10.0,22.0,1.5472867333409475,42.10666666666666,1.201660183693217,13.599999999999998,0.982142857142857,2.1322065936265613,1.2790846512832739,0.06666666666666667,1.4666666666666666,0.9568466729604882,3.0,0.0,1.0,1.0,0.323338233816887,-0.8993778866999711,1.7511900715418263,46.0,3.066666666666667,1.4666666666666666,0.2857142857142857,1.0,3.0,3.0,0.9908353864438492,0.9155555555555555,0.6523954588366966,3.0,0.1714285714285714,1.7131207221604823,1.1939932305966998,0.06666666666666667,collision
-1.0,1.2649110640673518,1.0,-3.0,-1.0,1.5,0.1976423537605237,-0.8125000000000004,1.61245154965971,39.0,2.6,1.4,0.5,-1.0,1.0,4.0,1.3095258353040693,1.6,1.2649110640673518,1.0,0.04285714285714286,1.8605210188381267,1.151751106899793,0.3333333333333333,2.0,1.3662601021279464,3.0,-2.0,2.0,1.0,-1.7252519146768712,2.3571428571428568,2.422120283277993,88.0,5.866666666666666,2.2666666666666666,0.21428571428571427,2.0,-2.0,5.0,0.7201248812718097,1.8666666666666667,0.6831300510639732,3.0,-0.1285714285714284,1.2385842357671557,1.0685824779167616,0.4,59.333333333333336,3.0477678535099897,64.0,52.0,60.0,4.0,-0.5578375950370291,0.0718733545477459,59.411558920241546,52946.0,3529.733333333333,59.333333333333336,0.0,57.0,59.0,12.0,1.4322139043602353,9.28888888888889,0.05136687393556162,63.0,-0.07857142857142824,1.0772314539990158,1.001318408768116,0.13333333333333333,-10.133333333333333,1.7074997966487597,-7.0,-13.0,-10.0,2.5,0.12760539081142125,-1.051773497917907,10.276186062932103,1584.0,105.6,10.133333333333333,0.0,-10.0,-7.0,6.0,1.5867847075280472,2.9155555555555557,0.16850326940612761,-8.0,0.10357142857142834,1.2650607842624748,1.014097308841984,0.4,-3.2666666666666666,2.0805982045769644,0.0,-6.0,-4.0,3.5,0.4458255537469118,-1.1839721886081231,3.872983346207417,225.0,15.0,3.2666666666666666,0.35714285714285715,-3.0,0.0,6.0,1.432213904360235,4.328888888888889,0.6369178177276422,0.0,0.03571428571428562,1.5491933384829668,1.185607146798189,0.4666666666666667,-0.2,0.5416025603090641,1.0,-1.0,0.0,0.5,-0.10071121989218156,-0.11157024793388493,0.5773502691896257,5.0,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.0,-1.0,2.0,0.5799151714181009,0.29333333333333333,2.70801280154532,0.0,-0.02142857142857144,1.7320508075688774,1.7320508075688772,0.4666666666666667,normal
-0.9333333333333333,0.24944382578492943,0.0,-1.0,-1.0,0.0,3.474396144861516,10.071428571428573,0.9660917830792959,14.0,0.9333333333333333,0.9333333333333333,0.14285714285714285,-1.0,-1.0,1.0,0.0,0.06222222222222223,0.2672612419124244,-1.0,0.010714285714285704,1.0350983390135313,1.0350983390135313,0.06666666666666667,-0.9333333333333333,0.24944382578492943,0.0,-1.0,-1.0,0.0,3.474396144861516,10.071428571428573,0.9660917830792959,14.0,0.9333333333333333,0.9333333333333333,0.14285714285714285,-1.0,-1.0,1.0,0.0,0.06222222222222223,0.2672612419124244,-1.0,0.010714285714285704,1.0350983390135313,1.0350983390135313,0.06666666666666667,63.06666666666667,0.6798692684790382,64.0,61.0,63.0,0.0,-1.355841357349575,3.402736686390555,63.07033111270835,59668.0,3977.866666666667,63.06666666666667,0.0,63.0,64.0,3.0,0.24493002679463532,0.4622222222222224,0.010780168104847328,64.0,0.07500000000000094,1.0147401935409266,1.0000581043241281,0.2,-2.533333333333333,0.498887651569859,-2.0,-3.0,-3.0,1.0,0.13363062095621148,-1.982142857142858,2.581988897471611,100.0,6.666666666666667,2.533333333333333,0.0,-3.0,-3.0,1.0,0.0,0.248888888888889,0.19692933614599697,-2.0,0.003571428571428479,1.161895003862225,1.019206143738794,0.4,-0.6666666666666666,0.5962847939999438,0.0,-2.0,-1.0,1.0,-0.27950849718747406,-0.6562499999999978,0.8944271909999159,12.0,0.8,0.6666666666666666,0.7142857142857143,-1.0,-1.0,2.0,0.24493002679463532,0.35555555555555546,0.8944271909999157,0.0,0.010714285714285697,2.23606797749979,1.3416407864998738,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,-0.013294532551601632,0.21989307554852933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
-2.3333333333333335,34.64229912821735,44.0,-121.0,6.0,17.5,-2.492255026734512,6.411176523032662,34.720791081617556,18083.0,1205.5333333333333,19.266666666666666,0.35714285714285715,12.0,-5.0,165.0,1.2868726303980162,1200.0888888888887,14.846699626378864,15.6,-0.8714285714285717,3.4849436383971617,1.8021171841670012,0.26666666666666666,10.0,41.14203041497426,143.0,-61.0,3.0,20.5,1.8885652563211126,4.897957627067375,42.339894504670966,26890.0,1792.6666666666667,23.733333333333334,0.42857142857142855,8.0,3.0,204.0,1.6350915928128098,1692.6666666666667,4.114203041497426,27.999999999999993,-1.8642857142857134,3.377429293883199,1.783984319017035,0.26666666666666666,75.73333333333333,15.571198483810495,107.0,52.0,70.0,24.5,0.35559472781273455,-0.9576232247352534,77.31752712031083,89670.0,5978.0,75.73333333333333,0.0,94.0,70.0,55.0,1.432213904360235,242.46222222222227,0.205605613782709,94.6,-2.349999999999997,1.383903546649926,1.0209180517646677,0.06666666666666667,-13.733333333333333,67.72342447205563,88.0,-237.0,0.0,38.0,-2.1394035508200933,5.251034595719407,69.10185718681277,71626.0,4775.066666666667,38.93333333333333,0.42857142857142855,-9.0,0.0,325.0,1.2634794940650307,4586.462222222222,4.931317315926381,25.4,3.1642857142857133,3.429719686972878,1.7748764688393692,0.26666666666666666,4.933333333333334,43.23342328440913,57.0,-126.0,14.0,36.5,-1.668142246333598,2.970052929512229,43.51398242710803,28402.0,1893.4666666666667,31.733333333333334,0.35714285714285715,35.0,-7.0,183.0,1.4322139043602349,1869.1288888888892,8.763531746839687,45.8,-2.975,2.8956209699047313,1.3712389420307154,0.26666666666666666,-5.133333333333334,31.195868672345416,20.0,-119.0,2.0,5.5,-3.17571781508307,8.878725984394661,31.615397092766894,14993.0,999.5333333333333,12.866666666666667,0.5,-1.0,2.0,139.0,1.7140875411870102,973.1822222222221,6.077117273833522,12.399999999999997,-0.5749999999999996,3.763988782137591,2.4571552144637483,0.4,collision
6.266666666666667,14.798498422325004,49.0,-14.0,3.0,8.5,1.4134299093500926,2.2277344519387015,16.070677231114644,3874.0,258.26666666666665,10.0,0.2857142857142857,49.0,3.0,63.0,1.2048762065511596,218.99555555555563,2.3614625142007983,20.799999999999997,-1.9535714285714278,3.0490314313033724,1.6070677231114643,0.06666666666666667,-2.2,10.4,15.0,-30.0,0.0,4.0,-1.1628925807919888,1.6503197104443101,10.63014581273465,1695.0,113.0,6.066666666666666,0.5,-5.0,-4.0,45.0,1.5065950881316383,108.16000000000001,4.727272727272727,6.9999999999999964,0.7678571428571426,2.8221626051507918,1.7522218372639533,0.13333333333333333,4.6,10.410251357836339,28.0,-10.0,2.0,12.5,0.8683899331124184,-0.2670743739924992,11.381271165091064,1943.0,129.53333333333333,8.2,0.5,16.0,-3.0,38.0,1.2700278611169693,108.37333333333332,2.2630981212687695,19.599999999999998,-1.8714285714285714,2.4601821355317797,1.3879598981818373,0.06666666666666667,4.133333333333334,15.24408810727038,46.0,-20.0,1.0,7.5,1.3973298111323718,1.9277527052788077,15.794513815457147,3742.0,249.46666666666667,9.333333333333334,0.2857142857142857,7.0,7.0,66.0,1.5802363404761088,232.38222222222228,3.688085832404124,21.39999999999999,-1.3714285714285708,2.9124036698731777,1.6922693373704085,0.13333333333333333,9.266666666666667,19.464383427743666,64.0,-15.0,3.0,15.5,1.4325332446631556,1.661921320894332,21.55767458083857,6971.0,464.73333333333335,13.0,0.5,64.0,3.0,79.0,1.2048762065511598,378.8622222222222,2.100473031770899,30.199999999999996,-2.8714285714285706,2.968780318118638,1.6582826600645053,0.06666666666666667,-0.5333333333333333,0.618241233033047,1.0,-1.0,-1.0,1.0,0.9730026977426529,-0.09816116819902954,0.816496580927726,10.0,0.6666666666666666,0.6666666666666666,0.5,0.0,-1.0,2.0,0.6730116670092565,0.38222222222222235,1.1592023119369632,0.0,-0.07857142857142856,1.224744871391589,1.2247448713915892,0.06666666666666667,collision
